index,Age,Workclass,Final weight,Education,Marital-status,Occupation,Relationship,Sex,Capital-gain,Capital-loss,Hours per week,Native country,Income
47545,49, Private,168837, Assoc-voc, Divorced, Other-service, Unmarried, Female,0,0,20, United-States, <=50K.
29241,33, Private,149184, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male,0,1977,50, United-States, >50K
27082,29, Private,190777, Bachelors, Married-civ-spouse, Sales, Husband, Male,0,0,55, United-States, <=50K
27570,21, Private,304949, Some-college, Never-married, Prof-specialty, Own-child, Female,0,0,10, United-States, <=50K
31598,30, Private,63910, HS-grad, Married-civ-spouse, Sales, Own-child, Female,0,0,40, United-States, <=50K
7813,47, Private,189123, 11th, Married-civ-spouse, Adm-clerical, Husband, Male,0,1485,58, United-States, <=50K
48526,61, Private,194804, Preschool, Separated, Transport-moving, Not-in-family, Male,14344,0,40, United-States, >50K.
21510,49, Self-emp-inc,58359, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male,15024,0,50, United-States, >50K
27083,38, Self-emp-not-inc,41591, Bachelors, Never-married, Craft-repair, Not-in-family, Male,0,0,30, United-States, <=50K
35196,19, ?,180395, Some-college, Never-married, ?, Own-child, Female,0,0,36, United-States, <=50K.
21427,54, Private,141663, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States, >50K
21730,17, Private,202344, 10th, Never-married, Other-service, Own-child, Male,0,0,25, United-States, <=50K
25338,56, Private,147202, Some-college, Divorced, Adm-clerical, Not-in-family, Female,0,0,45, Germany, <=50K
11939,54, State-gov,32778, HS-grad, Widowed, Exec-managerial, Not-in-family, Female,0,0,40, United-States, <=50K
21195,55, Private,196126, Bachelors, Separated, Craft-repair, Not-in-family, Male,0,0,40, ?, <=50K
24860,23, Private,447488, 9th, Never-married, Machine-op-inspct, Other-relative, Male,0,0,35, Mexico, <=50K
37567,33, Private,201122, HS-grad, Separated, Tech-support, Not-in-family, Male,0,0,40, United-States, <=50K.
23821,31, Private,174201, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,65, United-States, <=50K
2353,33, Private,176711, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,40, England, <=50K
11383,29, Private,108594, HS-grad, Never-married, Craft-repair, Own-child, Male,0,0,40, United-States, <=50K
20953,80, ?,174995, HS-grad, Married-civ-spouse, ?, Husband, Male,0,0,8, Canada, <=50K
9077,20, Private,266400, Some-college, Never-married, Prof-specialty, Own-child, Female,0,0,48, United-States, <=50K
8073,54, Private,194580, Assoc-voc, Married-civ-spouse, Sales, Husband, Male,0,0,50, United-States, <=50K
14859,45, ?,27184, HS-grad, Widowed, ?, Unmarried, Female,0,0,38, United-States, <=50K
7491,25, Private,255647, HS-grad, Married-civ-spouse, Other-service, Wife, Female,0,0,25, Mexico, <=50K
45539,38, Private,212143, Some-college, Married-civ-spouse, Exec-managerial, Wife, Female,0,0,35, United-States, >50K.
47964,37, Local-gov,269323, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, >50K.
7059,45, Private,281565, HS-grad, Widowed, Other-service, Other-relative, Female,0,0,50, South, <=50K
13507,34, Private,236543, HS-grad, Never-married, Craft-repair, Own-child, Male,0,0,40, United-States, <=50K
16661,26, Private,166666, Some-college, Never-married, Other-service, Not-in-family, Female,0,0,35, United-States, <=50K
5084,41, Private,279297, HS-grad, Never-married, Sales, Not-in-family, Female,0,0,60, United-States, <=50K
26660,24, Self-emp-not-inc,34918, Assoc-voc, Never-married, Other-service, Unmarried, Female,0,0,38, United-States, <=50K
25821,23, Private,210053, Some-college, Never-married, Other-service, Not-in-family, Female,0,0,28, United-States, <=50K
35150,24, Private,234259, HS-grad, Never-married, Adm-clerical, Other-relative, Female,0,0,40, United-States, <=50K.
33339,31, Private,302679, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Male,0,0,60, United-States, <=50K.
1435,58, Self-emp-inc,183870, 10th, Married-civ-spouse, Transport-moving, Wife, Female,0,0,40, United-States, <=50K
13281,26, Private,243560, Some-college, Never-married, Sales, Unmarried, Female,0,0,40, ?, <=50K
42207,29, Private,161615, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Male,0,0,40, United-States, <=50K.
21736,29, Private,184078, HS-grad, Never-married, Other-service, Other-relative, Female,0,0,40, United-States, <=50K
29257,56, Self-emp-inc,32316, 12th, Widowed, Exec-managerial, Not-in-family, Female,0,0,40, United-States, <=50K
44486,30, Private,127875, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Female,0,0,40, United-States, <=50K.
10706,37, Private,497300, HS-grad, Never-married, Other-service, Unmarried, Male,0,0,40, United-States, <=50K
5445,32, Private,194141, HS-grad, Divorced, Machine-op-inspct, Own-child, Male,0,0,50, United-States, <=50K
1007,39, Self-emp-inc,180804, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, >50K
31575,18, Private,261720, HS-grad, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K
37311,55, Private,101480, HS-grad, Married-civ-spouse, Other-service, Other-relative, Female,0,0,33, United-States, <=50K.
12987,19, Private,184207, Some-college, Never-married, Sales, Not-in-family, Male,0,0,40, United-States, <=50K
7009,40, Private,99434, HS-grad, Married-civ-spouse, Other-service, Wife, Female,0,0,12, United-States, <=50K
31966,53, State-gov,229465, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,50, United-States, >50K
34832,28, Local-gov,205903, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Male,0,0,45, United-States, >50K.
1136,46, Self-emp-not-inc,246212, Masters, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,45, United-States, >50K
9882,43, Private,220609, Some-college, Divorced, Tech-support, Not-in-family, Female,0,0,50, United-States, <=50K
30220,39, Private,187167, Some-college, Divorced, Exec-managerial, Not-in-family, Female,0,0,40, United-States, <=50K
21727,25, Private,213385, HS-grad, Never-married, Adm-clerical, Not-in-family, Male,0,0,40, United-States, <=50K
10177,60, Private,355865, Masters, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,50, United-States, >50K
33062,33, Self-emp-not-inc,48520, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, >50K.
26123,40, Private,83953, Some-college, Married-civ-spouse, Transport-moving, Husband, Male,0,0,50, United-States, >50K
26588,21, Private,177420, Some-college, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K
18787,51, Private,228516, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Male,0,0,45, Columbia, <=50K
26705,21, Private,34816, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Female,0,0,12, United-States, <=50K
36766,26, Private,123384, HS-grad, Widowed, Adm-clerical, Unmarried, Female,0,0,20, United-States, <=50K.
42534,41, Private,222142, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,3464,0,40, United-States, <=50K.
36509,62, Private,78273, Some-college, Never-married, Machine-op-inspct, Not-in-family, Female,0,0,40, United-States, <=50K.
11700,38, Private,272671, Bachelors, Divorced, Sales, Own-child, Male,0,0,50, United-States, <=50K
22890,38, Private,455379, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,63, United-States, >50K
2719,39, Private,144169, HS-grad, Married-civ-spouse, Sales, Husband, Male,0,0,50, United-States, >50K
40329,26, Self-emp-inc,289224, Bachelors, Never-married, Exec-managerial, Not-in-family, Male,0,0,40, United-States, <=50K.
12713,63, Private,237620, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,30, United-States, <=50K
2808,41, Private,31221, HS-grad, Divorced, Other-service, Unmarried, Female,0,0,30, United-States, <=50K
9017,37, Private,60722, Some-college, Divorced, Exec-managerial, Not-in-family, Female,0,0,40, Japan, >50K
22534,21, Private,121407, Assoc-voc, Never-married, Other-service, Own-child, Female,0,0,36, United-States, <=50K
2469,39, Self-emp-not-inc,237532, HS-grad, Married-civ-spouse, Sales, Wife, Female,0,0,54, Dominican-Republic, >50K
3738,27, Private,588905, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
20670,40, Federal-gov,241895, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States, <=50K
46249,36, Private,294760, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Male,0,0,50, United-States, <=50K.
26292,40, Private,198270, Some-college, Divorced, Other-service, Not-in-family, Female,0,0,40, United-States, <=50K
32088,21, ?,78374, HS-grad, Never-married, ?, Other-relative, Female,0,0,24, United-States, <=50K
33130,58, Self-emp-not-inc,25124, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Male,0,2377,65, United-States, <=50K.
39692,37, Private,176159, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, >50K.
18088,47, Private,111961, HS-grad, Married-civ-spouse, Other-service, Wife, Female,0,0,30, United-States, <=50K
31290,55, Self-emp-not-inc,41938, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Female,0,0,8, United-States, <=50K
2139,46, Private,105444, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,50, United-States, >50K
19623,43, Private,124436, Some-college, Married-civ-spouse, Prof-specialty, Wife, Female,0,0,40, United-States, >50K
7314,21, Private,292264, HS-grad, Never-married, Craft-repair, Not-in-family, Male,0,0,35, United-States, <=50K
20695,47, State-gov,306473, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Male,0,0,40, United-States, <=50K
34080,22, Private,86745, Some-college, Never-married, Adm-clerical, Own-child, Female,0,0,40, Philippines, <=50K.
26572,33, Private,136331, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
6183,33, Private,207267, 10th, Separated, Other-service, Unmarried, Female,3418,0,35, United-States, <=50K
30561,60, Private,132529, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
11303,31, Private,117816, 7th-8th, Divorced, Handlers-cleaners, Other-relative, Male,0,0,70, United-States, <=50K
1591,26, Local-gov,46097, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States, <=50K
48106,50, Private,229318, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,50, Trinadad&Tobago, <=50K.
18546,21, Private,111676, Some-college, Never-married, Other-service, Not-in-family, Female,0,0,40, United-States, <=50K
2396,53, Private,156843, Masters, Never-married, Prof-specialty, Not-in-family, Female,0,1564,54, United-States, >50K
9516,40, Private,96129, HS-grad, Married-civ-spouse, Sales, Husband, Male,0,0,72, United-States, >50K
38001,30, Private,239648, Some-college, Never-married, Machine-op-inspct, Unmarried, Male,0,0,40, Cambodia, <=50K.
47492,48, State-gov,355320, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,15, Germany, >50K.
21452,45, Self-emp-not-inc,182677, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Male,0,0,40, Thailand, <=50K
20420,35, Self-emp-not-inc,112497, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Male,0,0,35, Ireland, <=50K
41755,45, Federal-gov,182470, Some-college, Married-civ-spouse, Tech-support, Husband, Male,0,0,40, United-States, >50K.
3020,51, State-gov,172962, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States, >50K
9903,37, Private,251396, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,65, United-States, >50K
40996,38, Private,349198, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Male,0,0,21, United-States, >50K.
29125,24, Private,143766, Some-college, Never-married, Machine-op-inspct, Own-child, Male,0,0,55, United-States, <=50K
41873,46, State-gov,260782, Masters, Never-married, Prof-specialty, Not-in-family, Female,0,0,40, United-States, <=50K.
46681,41, Private,220109, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,55, United-States, >50K.
5295,30, Private,137606, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,5013,0,40, United-States, <=50K
3972,40, Private,120277, HS-grad, Never-married, Handlers-cleaners, Own-child, Male,0,0,40, Ireland, <=50K
21754,49, Self-emp-inc,191277, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male,15024,0,50, United-States, >50K
14663,30, Self-emp-not-inc,180859, Some-college, Never-married, Craft-repair, Own-child, Male,0,0,8, United-States, <=50K
4133,55, Private,147098, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,50, United-States, >50K
33742,64, Federal-gov,168854, Some-college, Widowed, Exec-managerial, Not-in-family, Female,0,0,25, United-States, <=50K.
40059,50, Private,141608, HS-grad, Separated, Other-service, Unmarried, Female,0,0,45, United-States, <=50K.
25559,33, Private,129529, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Male,0,0,40, United-States, <=50K
15585,50, Federal-gov,299831, Some-college, Divorced, Adm-clerical, Unmarried, Female,0,880,40, United-States, <=50K
42520,28, Private,264076, HS-grad, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K.
46542,46, State-gov,114396, Masters, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States, >50K.
29192,52, Private,165681, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, >50K
28841,38, Private,108907, HS-grad, Divorced, Craft-repair, Not-in-family, Male,0,0,40, ?, <=50K
25931,27, Private,341504, Some-college, Never-married, Adm-clerical, Unmarried, Female,0,0,40, United-States, <=50K
23265,34, Private,340458, HS-grad, Divorced, Machine-op-inspct, Unmarried, Female,0,0,40, United-States, <=50K
37784,57, Private,201159, HS-grad, Widowed, Sales, Not-in-family, Female,0,0,30, United-States, <=50K.
17602,62, State-gov,101475, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, Female,0,0,40, United-States, <=50K
32284,26, Private,164488, Bachelors, Never-married, Exec-managerial, Not-in-family, Male,0,0,10, United-States, <=50K
43642,32, Local-gov,247156, HS-grad, Married-civ-spouse, Other-service, Husband, Male,3103,0,38, United-States, >50K.
23874,50, Private,163948, Masters, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States, >50K
46007,64, Self-emp-not-inc,167877, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,60, United-States, >50K.
18024,22, Private,233624, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,43, United-States, <=50K
17674,36, State-gov,437890, HS-grad, Never-married, Exec-managerial, Unmarried, Male,0,0,90, United-States, <=50K
44641,42, Private,184018, Masters, Married-civ-spouse, Sales, Husband, Male,0,0,45, United-States, >50K.
17764,52, Private,89534, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, >50K
34701,61, Private,32209, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,2051,40, United-States, <=50K.
37443,40, Private,122215, Assoc-acdm, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States, >50K.
10222,18, ?,137363, Some-college, Never-married, ?, Own-child, Female,0,0,30, United-States, <=50K
33660,26, Private,60726, Masters, Never-married, Exec-managerial, Not-in-family, Male,6849,0,50, United-States, <=50K.
7287,35, Private,164526, HS-grad, Married-civ-spouse, Other-service, Husband, Male,0,0,40, Yugoslavia, >50K
7906,39, Self-emp-inc,283338, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,7298,0,40, United-States, >50K
28831,49, Private,105614, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,50, United-States, <=50K
24578,43, Private,236985, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
26685,33, State-gov,111994, Some-college, Divorced, Adm-clerical, Unmarried, Female,0,0,45, United-States, <=50K
25425,41, Self-emp-not-inc,157686, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, >50K
18850,27, Self-emp-not-inc,116613, Some-college, Married-civ-spouse, Other-service, Wife, Female,0,0,50, United-States, <=50K
7657,57, Self-emp-inc,61885, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,60, United-States, >50K
42874,40, Private,151504, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,50, United-States, <=50K.
26172,59, Self-emp-inc,141326, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Male,0,0,50, United-States, >50K
